"vertices" "degree_2nd_moment" "mean_length"
17 5.41176 2.625
17 5.76471 2.8125
17 4.35294 2.4375
17 5.76471 3.125
17 5.17647 3.3125
17 5.41176 3.6875
17 4.23529 2.25
17 4.47059 2.5625
17 5.41176 2.625
17 4.82353 2.4375
17 4.70588 2.4375
17 6 3.375
17 4.70588 2.75
17 4.94118 2.25
17 5.29412 2.8125
17 5.29412 2.75
17 5.05882 2.375
17 5.17647 2.3125
17 5.29412 2.5625
17 4.70588 2.4375
17 4.82353 2.625
17 4.70588 2.375
17 5.17647 2.6875
17 4.82353 2.375
17 4.58824 2.5625
17 5.17647 2.9375
17 4.58824 2.3125
17 4.23529 2.1875
17 5.76471 3.25
17 5.05882 3.3125
17 4.94118 2.6875
17 4.82353 2.6875
17 5.52941 2.875
17 4.70588 2.1875
17 5.17647 2.375
17 5.41176 2.875
17 4.94118 2.5
17 5.17647 3.25
17 6.23529 3.1875
17 4.58824 2.25
17 4.82353 2.625
17 5.05882 2.75
17 4.94118 2.25
17 6.23529 5.125
17 4.47059 2.1875
17 4.94118 3.1875
17 4.94118 3.125
17 4.94118 2.9375
17 4.94118 2.375
17 4.94118 2.75
17 4.94118 2.4375
17 4.82353 2.625
17 4.58824 2.5625
17 4.82353 2.3125
17 5.29412 2.625
17 5.05882 2.5
17 5.41176 3.3125
17 5.29412 2.9375
17 4.70588 2.25
17 4.82353 3.125
17 4.47059 2.1875
17 5.52941 3.375
17 4.82353 2.375
17 5.05882 2.5
17 5.41176 4.1875
17 4.58824 2.375
17 5.17647 3.125
17 4.58824 2.125
17 5.88235 3.1875
17 5.05882 2.625
17 4.58824 2.5625
17 6.35294 4.875
17 5.29412 2.9375
17 5.17647 2.6875
17 5.05882 2.4375
17 4.70588 2.625
17 4.47059 2.25
17 5.52941 4.125
17 4.82353 2.4375
17 5.41176 2.5625
17 5.52941 3.125
17 5.17647 2.625
17 4.82353 2.4375
17 5.76471 3.9375
17 5.88235 4
17 6.11765 3.4375
17 4.47059 2.3125
17 4.94118 2.375
17 5.29412 3.25
17 5.17647 2.5
17 9.05882 6.375
17 7.17647 4.875
17 4.94118 2.9375
17 4.70588 2.4375
17 5.17647 2.6875
17 4.58824 2.4375
17 4.70588 2.375
17 6.11765 3.1875
17 5.17647 3.5
17 4.94118 2.625
17 4.70588 2.875
17 5.29412 2.4375
17 5.05882 2.6875
17 5.52941 3.125
17 4.94118 2.9375
17 4.58824 2.25
17 5.05882 3.5
17 5.29412 2.75
17 4.82353 2.4375
17 4.70588 2.75
17 4.58824 2
17 4.23529 2.0625
17 7.52941 3.6875
17 5.29412 2.4375
17 4.35294 2.375
17 5.05882 2.5
17 5.52941 2.375
17 4.35294 2.375
17 5.17647 3.25
17 5.29412 4.4375
17 4.70588 3.1875
17 4.82353 2.5625
17 5.17647 2.5625
17 4.82353 2.875
17 5.41176 2.8125
17 4.35294 2.375
17 5.52941 3.5625
17 5.17647 2.5625
17 4.94118 2.5625
17 5.05882 2.375
17 5.05882 2.6875
17 5.17647 2.9375
17 5.29412 3.375
17 5.64706 3.625
17 4.94118 2.6875
17 4.82353 2.875
17 5.41176 2.75
17 4.11765 2.0625
17 4.82353 2.75
17 4.82353 2.375
17 7.17647 3.375
17 4.47059 2.5
17 4.47059 2.4375
17 5.88235 3.5
17 4.70588 2.6875
17 5.05882 2.3125
17 5.76471 2.875
17 5.05882 2.5625
17 4.70588 2.1875
17 5.76471 5.25
17 4.94118 2.75
17 4.35294 2.375
17 5.64706 3.4375
17 4.70588 2.25
17 4.58824 2.125
17 5.17647 3.6875
17 5.17647 2.5
17 4.82353 2.75
17 4.94118 2.5
17 5.17647 2.8125
17 4.82353 2.875
17 4.58824 2.25
17 5.05882 2.9375
17 5.52941 3.0625
17 4.94118 2.5625
17 4.82353 2.3125
17 6.47059 4.5
17 4.23529 2.75
17 4.47059 2.4375
17 4.82353 2.8125
17 5.64706 2.8125
17 4.82353 2.9375
17 4.82353 2.4375
17 4.58824 2.1875
17 4.58824 2
17 5.41176 3.3125
17 5.17647 3.375
17 4.35294 2.25
17 4.82353 2.25
17 5.52941 4.5
17 4.58824 3
17 5.88235 3.25
17 4.58824 2.5
17 4.70588 2.3125
17 4.47059 2.25
17 5.29412 2.75
17 4.35294 2.1875
17 5.17647 2.625
17 4.94118 3.8125
17 4.94118 2.5
17 4.23529 1.9375
17 4.70588 2.25
17 4.70588 2.375
17 4.35294 2.25
17 5.64706 2.625
17 5.17647 2.9375
17 5.76471 3.0625
17 4.35294 2.5625
17 4.58824 2.1875
17 4.58824 2.3125
17 5.76471 2.8125
17 5.76471 2.8125
17 4.94118 2.6875
17 5.29412 2.4375
17 5.41176 4.125
17 4.58824 2.4375
17 4.47059 2.625
17 5.29412 2.5625
17 4.70588 3.0625
17 4.58824 2.5
17 6.11765 3.375
17 4.35294 2.1875
17 4.47059 2.0625
17 4.47059 2.375
17 4.35294 2.625
17 4.58824 2.1875
17 5.41176 3.5
17 4.35294 2.25
17 5.76471 3.125
17 5.52941 3.1875
17 4.94118 2.6875
17 5.29412 2.5
17 5.17647 2.375
17 5.41176 2.9375
17 8.11765 4.6875
17 4.58824 2.25
17 4.58824 2.4375
17 4.70588 2.9375
17 5.52941 3.25
17 5.41176 2.6875
17 4.23529 2
17 5.52941 2.9375
17 5.29412 2.5625
18 5.77778 3.29412
18 4.33333 2.23529
18 5.66667 3.11765
18 4.44444 2.41176
18 4.66667 2.58824
18 6.11111 4.94118
18 4.55556 2.35294
18 4.55556 2.11765
18 5.88889 2.82353
18 5 2.94118
18 6.55556 5.64706
18 4.66667 2.41176
18 5.33333 2.76471
18 4.88889 3
18 4.44444 2.11765
18 5.33333 2.88235
18 5.11111 3
18 4.88889 2.41176
18 5.44444 2.64706
18 5 2.76471
18 4.44444 2.52941
18 5.55556 3.70588
18 5.88889 2.76471
18 5 2.41176
18 4.77778 2.41176
18 5.33333 2.70588
18 4.55556 2.11765
18 5.55556 3
18 5.77778 3.64706
18 4.88889 2.23529
18 6.11111 4.35294
18 4.22222 2.47059
18 4.44444 2.35294
18 4.66667 2.17647
18 4.66667 2.52941
18 4.33333 2.17647
18 5.66667 2.70588
18 4.44444 2.29412
18 5.22222 2.76471
18 4.77778 3.23529
18 4.22222 2.58824
18 5.22222 3.47059
18 5.55556 3.11765
18 6.11111 3.88235
18 5.55556 2.88235
18 5.11111 3.17647
18 4.66667 2.35294
18 5.11111 2.88235
18 5.22222 2.76471
18 5.11111 2.52941
18 4.55556 2.64706
18 5.33333 2.94118
18 5.55556 2.94118
18 4.77778 2.64706
18 4.66667 2
18 5.44444 2.47059
18 5.11111 2.58824
18 4.55556 2.17647
18 4.11111 2.35294
18 5.11111 2.52941
18 4.55556 2.29412
18 5 2.64706
18 5 2.82353
18 5 3.11765
18 5.77778 3.52941
18 5.55556 3.41176
18 5.22222 2.64706
18 4.77778 2.47059
18 4.44444 2.23529
18 4.77778 2.23529
18 5 2.47059
18 4.55556 3
18 4.44444 2.29412
18 5.11111 2.52941
18 5.11111 2.82353
18 5.55556 4.05882
18 5 2.64706
18 4.44444 2.29412
18 4.88889 3
18 4.66667 2.88235
18 4.88889 2.47059
18 4.88889 2.82353
18 4.66667 3.35294
18 5 2.11765
18 5.44444 4.47059
18 4.55556 2.52941
18 4.44444 2.35294
18 5.66667 2.88235
18 5.66667 2.94118
18 4.88889 3.35294
18 5.22222 3.52941
18 4.66667 2.52941
18 4.88889 2.41176
18 5.22222 2.76471
18 5.77778 3.64706
18 5.44444 3.29412
18 4.66667 2.76471
18 4.66667 2.29412
18 5.11111 3.17647
18 5.66667 5.05882
18 5.55556 3.17647
18 4.44444 2.94118
18 4.55556 2.52941
18 5.22222 2.88235
18 5.44444 3.35294
18 4.66667 2.47059
18 5.22222 3.23529
18 5.77778 3.05882
18 5.55556 3.47059
18 6.66667 4.35294
18 5.11111 2.70588
18 4.55556 2.29412
18 5.88889 2.82353
18 4.33333 2.35294
18 4.66667 2.23529
18 7.44444 4.35294
18 5.44444 2.94118
18 5.11111 3.64706
18 5.44444 3.41176
18 4.55556 2.35294
18 4.88889 2.35294
18 5.33333 3
18 4.44444 2.17647
18 5.11111 3.58824
18 5.88889 2.82353
18 4.77778 3.47059
18 4.88889 2.35294
18 4.66667 2.70588
18 5.11111 2.70588
18 4.88889 2.35294
18 4.55556 1.94118
18 5.55556 3.23529
18 5 2.29412
18 5.22222 2.52941
18 4.77778 2.64706
18 4.33333 2.29412
18 5.22222 2.58824
18 4.77778 2.35294
18 5.22222 4.76471
18 5.66667 3
18 5.22222 2.82353
18 4.77778 3
18 4.77778 3.17647
18 4.55556 2.23529
18 5.77778 4.52941
18 5.66667 2.82353
18 4.77778 2.70588
18 4.88889 2.70588
18 5.33333 4.29412
18 5.44444 3.23529
18 4.66667 2.47059
18 6 3.64706
18 7.11111 4.11765
18 4.55556 2.88235
18 4.55556 2.11765
18 5.77778 2.58824
18 5.22222 2.70588
18 4.88889 3.23529
18 5 3.05882
18 5.44444 3.17647
18 5.77778 3.70588
18 5.11111 3.94118
18 4.88889 3.29412
18 4.66667 2.41176
18 4.66667 2.35294
18 6.11111 3.29412
18 4.88889 2.41176
18 4.66667 2.52941
18 5 2.76471
18 5.55556 3.17647
18 5.55556 2.58824
18 4.66667 2.47059
18 6.33333 3.70588
18 5.44444 2.70588
18 4.88889 2.23529
18 5.88889 3.47059
18 4.55556 2.29412
18 4.11111 2.29412
18 5.55556 2.64706
18 6.22222 3.35294
18 4.55556 2.23529
18 5.33333 3.23529
18 4.22222 2.29412
18 4.44444 2
18 5.11111 2.82353
18 4.33333 2.41176
18 4.77778 3.23529
18 5.22222 2.94118
18 5.22222 3.11765
18 5.22222 2.82353
18 5.44444 2.52941
18 4.66667 3
18 4.55556 2.29412
18 4.88889 2.58824
18 5.66667 5
18 4.55556 2.70588
18 4.33333 2.05882
18 4.22222 2.23529
18 5.33333 2.94118
18 4.77778 2.52941
18 4.66667 2.05882
18 7.55556 4.11765
18 4.77778 2.23529
18 4.88889 3.35294
18 4.11111 2.05882
18 5.55556 2.47059
18 4.77778 2.52941
18 5.55556 3.11765
18 5 2.47059
18 5.11111 2.76471
18 4.66667 2.17647
18 6.11111 3.17647
18 5.66667 3.41176
18 5.22222 2.76471
18 5.66667 3.76471
18 4.66667 3
18 5.33333 3.82353
18 4.77778 2.47059
18 5.11111 2.47059
18 6.44444 3.05882
18 5.11111 2.58824
18 4.88889 2.82353
18 4.33333 2.47059
18 4.44444 2.82353
18 6.66667 3.35294
18 5.11111 2.52941
18 4.22222 2.29412
18 5.22222 2.76471
18 4.44444 2.17647
18 5.55556 3.17647
18 5.22222 2.64706
18 4.77778 2.64706
18 4.77778 3.05882
18 4.88889 2.58824
18 6.44444 4.17647
18 5.11111 3.41176
18 6.22222 3.70588
18 5.11111 3.11765
18 4.66667 2.41176
18 4.88889 2.52941
18 5.33333 2.82353
18 5.11111 2.82353
18 4.55556 2.35294
18 4.88889 3.23529
18 5.11111 2.88235
18 5.66667 3.94118
18 4.66667 2.41176
18 4.55556 2.29412
18 5.11111 2.70588
18 4.66667 2.47059
18 5.44444 2.82353
18 5.11111 2.70588
18 5.88889 3.23529
18 5 2.35294
18 4.55556 2.47059
18 4.88889 3.47059
18 6 3.88235
18 5.22222 2.88235
18 4.77778 2.41176
18 5.11111 3
18 5 2.52941
18 4.55556 2.58824
18 4.88889 3.11765
18 5 2.35294
18 5.66667 2.76471
18 5.22222 3.35294
18 4.66667 2.52941
18 4.77778 3
18 4.22222 2.47059
18 5.66667 2.58824
18 4.55556 2.23529
18 4.88889 2.58824
18 5.55556 2.94118
18 4.88889 2.76471
18 5.77778 2.76471
18 5.77778 3.70588
18 5.22222 4.58824
18 6.66667 4.17647
18 5.44444 4.52941
18 4.88889 2.76471
18 4.66667 2.52941
18 4.88889 2.94118
18 4.88889 2.94118
18 5.11111 2.58824
18 6 3.94118
18 5.22222 2.76471
18 5.55556 2.70588
18 5 2.76471
18 4.88889 2.52941
18 5.22222 3.23529
18 6.44444 3
18 5 2.52941
18 4.44444 2.17647
18 4.88889 3.05882
18 4.55556 2.05882
18 4.55556 2.41176
18 4.33333 2.05882
18 5.44444 2.76471
18 4.88889 2.58824
18 5.11111 3.35294
18 5.55556 4.70588
18 4.55556 2.35294
18 5.11111 2.64706
18 5.22222 2.94118
18 5.11111 4.11765
18 5.33333 3.94118
18 4.55556 3
18 5 2.52941
18 5.55556 3.88235
18 5.44444 2.94118
18 6.11111 3.05882
18 7.77778 5.05882
18 5.88889 3.58824
18 5.66667 3.47059
18 4.55556 2.05882
18 5 2.23529
18 5.33333 2.64706
18 4.77778 2.29412
18 5.22222 3.41176
18 4.77778 2.88235
18 5.11111 3.05882
18 4.88889 2.70588
18 5.33333 2.35294
18 5.44444 2.47059
18 5.22222 2.76471
18 4.22222 2.41176
18 5.22222 2.52941
18 4.88889 2.70588
18 5.66667 3.11765
18 4.55556 2.88235
18 5.77778 3.52941
18 4.44444 2.52941
18 5.11111 2.52941
18 5 2.76471
18 5.22222 2.94118
18 5 2.41176
18 4.77778 2.35294
18 5.11111 2.64706
18 5.44444 3.29412
18 5 2.70588
18 5.11111 2.41176
18 4.88889 2.47059
18 4.66667 1.94118
18 4.77778 2.47059
18 5.88889 3.23529
18 4.55556 2.17647
18 6.22222 4.41176
18 5.11111 2.47059
18 4.55556 2.11765
18 4.44444 2.29412
18 5.11111 2.64706
18 5.66667 2.70588
18 5.77778 3.41176
18 4.66667 3.52941
18 5.33333 3.05882
18 5.88889 3.47059
18 4.44444 2.41176
18 5.22222 2.70588
18 5.11111 2.70588
18 6.22222 3.29412
18 5.22222 2.94118
18 5.44444 2.58824
18 4.66667 2.52941
18 5.22222 2.58824
18 4.44444 2.23529
18 4.88889 2.29412
18 4.66667 2.94118
18 4.88889 2.47059
18 4.33333 2.29412
18 8.88889 4.58824
18 5.66667 3.58824
18 5.55556 3.29412
18 4.22222 2.11765
18 4.55556 2.35294
18 5.22222 3.23529
18 4.33333 2.64706
18 5.11111 2.52941
18 4 1.94118
18 5.22222 2.82353
18 6.44444 3.58824
18 5.44444 2.76471
18 5.66667 2.88235
18 4.55556 2.58824
18 4.66667 2.52941
18 6.22222 4.23529
18 5.22222 2.64706
18 5.88889 3.64706
18 4.66667 2.58824
18 6 3.58824
18 4.88889 2.82353
18 4.44444 2.11765
18 4.22222 2.23529
18 5.11111 2.47059
18 4.55556 2.52941
18 5.77778 2.94118
18 4.11111 2.05882
18 5.22222 2.47059
18 6.22222 4.05882
18 5 2.82353
18 4.77778 3.05882
18 4.88889 3.11765
18 4.88889 2.29412
18 5.22222 2.47059
18 5.11111 4
18 5.77778 2.76471
18 4.66667 2.41176
18 4.77778 2.82353
18 5.22222 3.47059
18 5.44444 3
18 4.77778 2.41176
18 4.44444 2.41176
18 5 2.47059
18 4.77778 2.52941
18 4.66667 3
18 4.55556 2.35294
18 5.33333 2.76471
18 5.22222 2.58824
18 4.88889 2.58824
18 5.11111 3.47059
18 5.55556 2.88235
18 4.55556 2.64706
18 6.55556 3.94118
18 4.77778 2.35294
18 6.44444 3.23529
18 4.55556 2.29412
18 5.33333 4.58824
18 5.44444 4.64706
18 6 2.70588
18 5.55556 4.70588
18 5 2.70588
18 4.77778 2.58824
18 4.44444 2.23529
18 5.11111 2.35294
18 5 2.70588
18 5.44444 3.17647
18 4.55556 2.35294
18 5.77778 3.47059
18 5.33333 2.58824
18 5.77778 2.88235
18 5.44444 2.52941
18 4.66667 2.52941
18 4.77778 2.47059
18 5 2.52941
18 5.55556 2.88235
18 4.88889 2.64706
18 6.33333 4
18 5.22222 2.70588
18 4.77778 2.52941
18 5.33333 2.82353
18 6.44444 3.29412
18 5.77778 3.88235
18 5 3.11765
18 4.66667 2.58824
18 4.77778 2.23529
18 5.77778 2.82353
18 5.11111 3.29412
18 5.22222 2.82353
18 4.77778 2.23529
18 4.33333 2.47059
18 5 2.58824
18 4.88889 2.29412
18 5.22222 2.47059
18 5.11111 2.35294
18 4.88889 2.47059
18 4.88889 3.17647
18 5 2.88235
18 4.33333 2.82353
18 8.88889 6.23529
18 8.77778 6.17647
18 8.88889 6.23529
18 5.11111 2.29412
18 7.44444 5.11765
18 5.11111 2.64706
18 5.33333 3.23529
18 5.33333 3
18 5 2.58824
18 4.22222 2.47059
18 5.66667 3.05882
18 5 3.23529
18 4.55556 3
18 5.11111 2.35294
18 4.55556 2.05882
18 4.22222 2.35294
18 5.88889 4.17647
18 4.77778 2.11765
18 5 2.64706
18 4.55556 2.58824
18 5.22222 3
18 5.33333 3.23529
18 4.55556 2.58824
18 4.77778 2.41176
18 4.88889 3.05882
18 5.33333 3.29412
18 5.22222 2.82353
18 4.33333 2.64706
18 6.22222 3.23529
18 5.33333 2.88235
18 5.11111 2.94118
18 5.88889 3.17647
18 5.55556 2.76471
18 4.66667 2.58824
18 4.88889 2.47059
18 5.11111 2.47059
18 5 2.88235
18 4.66667 2.17647
18 6.44444 3.41176
18 4.55556 2.82353
18 4.77778 2.52941
18 4.44444 2.64706
18 4.88889 2.29412
18 5.66667 3.11765
18 4.88889 2.52941
18 4.33333 2.29412
18 5.22222 4.05882
18 4.88889 2.64706
18 4.77778 2.41176
18 6.77778 4.76471
18 6.11111 3
18 5 2.70588
18 6.11111 3.11765
18 5.11111 3.05882
18 5.88889 4.58824
18 5.55556 4.41176
18 6.44444 3.29412
18 4.77778 2.11765
18 4.55556 2.76471
18 5.22222 3.05882
18 4.66667 2.58824
18 4.44444 2.35294
18 5.88889 3.23529
18 5.66667 3
18 4.88889 2.35294
18 5.11111 2.64706
18 5.44444 3.23529
18 5.77778 3.41176
18 5.22222 2.88235
18 5.44444 2.58824
18 5 2.76471
18 5.22222 2.88235
18 5 3.11765
18 5 2.94118
18 6.77778 3.58824
18 4.66667 2.70588
18 5.33333 3
18 5.11111 3.05882
18 6.22222 3.05882
18 5 2.94118
18 4.55556 2.41176
18 5.11111 2.76471
18 5.66667 3.76471
18 4.88889 2.64706
18 5.11111 2.47059
18 5.33333 3.47059
18 5 2.35294
18 5.22222 2.76471
18 5.44444 2.70588
18 5.66667 2.88235
18 4.77778 2.64706
18 5.11111 3
18 4.66667 2.82353
18 5 2.82353
18 5.11111 2.47059
18 4.77778 2.17647
18 5.55556 3.23529
18 4.88889 2.58824
18 4.88889 2.47059
18 6.33333 3.35294
18 4.55556 3.05882
18 5 2.82353
18 4.66667 2.47059
18 5.55556 3.47059
18 5 2.76471
18 5.11111 3.05882
18 5.44444 3.05882
18 4.88889 2.58824
18 5 2.64706
18 6 3.17647
18 5.33333 3.70588
18 5 2.47059
18 4.55556 2.52941
18 4.44444 2.70588
18 4.55556 2.58824
18 4.88889 3.05882
18 5 2.52941
18 5.11111 3
18 5 2.29412
18 6 3.35294
18 4.66667 2.41176
18 5 2.88235
18 4.44444 2.35294
18 4.88889 2.35294
18 4.33333 2.23529
18 5.33333 2.88235
18 5.22222 3.64706
18 5.44444 2.88235
18 6.44444 3.41176
18 4.88889 3.52941
18 4.55556 2.64706
18 5 2.94118
18 5.44444 3.23529
18 5.22222 4.05882
18 5.33333 3.41176
18 5.33333 2.88235
18 5 2.58824
18 6.22222 2.88235
18 6.55556 2.88235
18 5 2.35294
18 5.11111 3.64706
18 4.77778 2.52941
18 4.44444 2
18 5.77778 2.76471
18 6.44444 3.17647
18 6.11111 3.58824
18 5 2.94118
18 4.77778 3.17647
18 5.22222 2.47059
18 5 2.47059
18 4.44444 2.58824
18 4.77778 2.52941
18 4.66667 2.88235
18 5.55556 3.58824
18 5.11111 2.70588
18 4.77778 2.52941
18 5.44444 4.52941
18 4.55556 2.35294
18 5.88889 4.47059
18 5.44444 4.58824
18 5.44444 2.70588
18 4.22222 2.35294
18 4.66667 2.47059
18 5.22222 3.35294
18 4.77778 2.41176
18 4.77778 2.58824
18 4.55556 2.23529
18 5 3.82353
18 5.22222 2.64706
18 4.88889 2.58824
18 5.77778 3.52941
18 4.88889 3.70588
18 4.77778 2.35294
18 5.77778 2.82353
19 5.26316 3.44444
19 4.73684 2.5
19 4.73684 2.72222
19 5.47368 2.94444
19 5.15789 2.83333
19 5.15789 4.5
19 5.36842 2.72222
19 4.73684 2.05556
19 5.47368 2.94444
19 5.26316 3.33333
19 5.26316 2.88889
19 5.78947 3.88889
19 4.73684 2.16667
19 5.26316 2.55556
19 5.26316 2.83333
19 5.89474 4.83333
19 5.26316 2.66667
19 5.78947 2.88889
19 5.15789 2.77778
19 4.94737 2.27778
19 5.47368 5.27778
19 5.05263 2.5
19 4.73684 2.33333
19 4.84211 2.44444
19 4.31579 2.55556
19 5.36842 3.11111
19 4.94737 2.5
19 5.47368 3.88889
19 4.63158 2.27778
19 4.94737 2.55556
19 4.52632 2.72222
19 4.94737 2.22222
19 5.15789 2.44444
19 5.15789 2.61111
19 4.84211 2.88889
19 4.73684 2.5
19 4.94737 2.61111
19 5.26316 2.22222
19 5.36842 2.77778
19 4.94737 2.55556
19 4.73684 2.5
19 5.05263 2.5
19 4.94737 3.38889
19 4.84211 2.38889
19 5.36842 2.94444
19 4.63158 2.27778
19 5.78947 2.66667
19 4.63158 2.44444
19 5.26316 2.88889
19 4.52632 2.55556
19 6.31579 3.33333
19 4.63158 2.55556
19 5.15789 2.77778
19 4.73684 2.44444
19 4.21053 2.22222
19 4.31579 2.27778
19 5.05263 2.44444
19 4.73684 2.5
19 4.52632 2.38889
19 5.05263 2.83333
19 4.94737 2.88889
19 6.21053 3.83333
19 5.36842 4.61111
19 4.31579 2.11111
19 5.05263 2.77778
19 6.63158 3.27778
19 6.42105 3.16667
19 4.84211 2.44444
19 4.52632 2.66667
19 4.94737 2.61111
19 5.26316 2.88889
19 5.36842 4.72222
19 4.94737 3.77778
19 5.26316 3.33333
19 5.05263 2.55556
19 6.42105 3.11111
19 4.52632 2.5
19 5.26316 2.38889
19 6.10526 6
19 4.42105 2.27778
19 6.42105 4.05556
19 10.7368 6.44444
19 4.84211 2.61111
19 4.84211 2.44444
19 4.84211 2.55556
19 4.73684 2.72222
19 4.63158 2.5
19 4.94737 2.38889
19 4.63158 2.44444
19 5.15789 2.66667
19 4.63158 2.66667
19 5.15789 3.05556
19 4.73684 2.38889
19 5.36842 2.77778
19 5.15789 2.66667
19 4.73684 2.16667
19 5.15789 3.77778
19 4.84211 2.72222
19 4.52632 2.05556
19 4.63158 2.55556
19 4.84211 2.83333
19 5.26316 3.27778
19 4.84211 2.77778
19 4.21053 2.16667
19 5.36842 2.61111
19 5.15789 2.88889
19 5.57895 3
19 7.15789 4.27778
19 5.26316 3.38889
19 5.47368 3.22222
19 6 4.72222
19 4.63158 2.33333
19 4.84211 2.38889
19 4.63158 3.27778
19 4.84211 3
19 4.52632 2
19 4.42105 2.27778
19 5.57895 3
19 5.78947 3.33333
19 4.73684 2
19 4.84211 2.38889
19 5.05263 3.16667
19 4.94737 2.66667
19 4.52632 2.61111
19 6.31579 4.55556
19 5.36842 3.11111
19 5.26316 2.55556
19 5.15789 2.72222
19 4.73684 3.16667
19 5.47368 3.27778
19 5.26316 2.77778
19 6 2.88889
19 4.84211 2.88889
19 5.89474 3.5
19 4.73684 3
19 4.73684 2.5
19 5.47368 3.27778
19 5.26316 2.5
19 4.31579 2.27778
19 5.15789 2.38889
19 5.05263 2.77778
19 5.26316 2.55556
19 4.73684 2.77778
19 5.26316 3.22222
19 5.47368 3.22222
19 4.84211 2.44444
19 5.05263 2.55556
19 4.73684 2.38889
19 5.05263 2.61111
19 4.94737 2.38889
19 6.94737 3.5
19 5.57895 3.66667
19 6 3.27778
19 5.05263 2.83333
19 5.57895 4.27778
19 6.42105 4.27778
19 4.63158 2.61111
19 5.15789 2.27778
19 4.63158 2.61111
19 5.47368 4.83333
19 4.94737 2.44444
19 4.42105 2.5
19 4.42105 3
19 4.52632 2.44444
19 4.73684 3
19 4.84211 2.94444
19 6.31579 3.72222
19 6.42105 5.27778
19 4.94737 3.27778
19 4.94737 2.5
19 7.05263 4.11111
19 4.63158 2.22222
19 5.15789 3.55556
19 5.68421 3.33333
19 4.52632 2.33333
19 5.05263 2.38889
19 4.84211 3
19 4.84211 2.77778
19 4.42105 2.33333
19 4.63158 2.55556
19 4.94737 2.77778
19 5.57895 3.16667
19 5.15789 2.5
19 5.57895 3.16667
19 5.15789 2.88889
19 5.36842 2.77778
19 5.89474 3.5
19 4.73684 2.55556
19 5.47368 2.72222
19 5.05263 4.27778
19 4.73684 2.77778
19 4.73684 2.94444
19 5.89474 3.05556
19 4.52632 2.66667
19 6.94737 3.72222
19 5.15789 3.38889
19 5.05263 4.27778
19 4.63158 2.72222
19 5.15789 2.55556
19 5.68421 3.05556
19 5.05263 2.44444
19 4.52632 2.27778
19 4.52632 2.5
19 5.36842 3.72222
19 6 3.05556
19 5.36842 2.88889
19 5.05263 2.61111
19 5.26316 2.72222
19 6.42105 3.33333
19 5.26316 3.72222
19 4.21053 2.38889
19 5.36842 2.5
19 4.63158 2.77778
19 5.47368 2.94444
19 4.73684 2.77778
19 4.73684 2.72222
19 4.52632 2.22222
19 5.05263 2.38889
19 4.73684 2.72222
19 5.36842 2.77778
19 4.94737 2.55556
19 4.84211 2.38889
19 6.52632 5.88889
19 6.94737 3.94444
19 5.36842 2.88889
19 4.42105 2.66667
19 5.78947 3.83333
19 5.26316 3.27778
19 5.15789 3.61111
19 4.73684 2.38889
19 5.57895 4.5
19 5.78947 3.11111
19 4.94737 3.22222
19 5.36842 3.55556
19 5.57895 2.88889
19 4.84211 2.61111
19 4.94737 2.83333
19 5.05263 2.72222
19 4.52632 2.33333
19 5.36842 2.94444
19 6.84211 4.05556
19 5.15789 2.61111
19 5.15789 2.55556
19 4.63158 2.5
19 6.94737 3.5
19 5.36842 2.83333
19 4.31579 2.38889
19 5.68421 2.72222
19 5.78947 2.88889
19 4.63158 2.83333
19 5.47368 3.55556
19 4.84211 2.33333
19 5.36842 3.05556
19 5.05263 2.66667
19 6.94737 3.5
19 5.78947 3.22222
19 4.94737 2.38889
19 5.89474 5.22222
19 4.84211 2.72222
19 4.63158 2.94444
19 5.26316 2.83333
19 5.89474 2.94444
19 5.57895 2.94444
19 4.94737 3.44444
19 5.36842 2.77778
19 5.47368 4.83333
19 5.57895 3.38889
19 4.42105 2.33333
19 4.94737 3.11111
19 5.15789 4.5
19 5.15789 2.5
19 4.73684 2.55556
19 4.73684 2.5
19 5.36842 3.11111
19 5.78947 2.55556
19 5.15789 3.27778
19 4.63158 2.33333
19 5.78947 3.83333
19 6.31579 3.27778
19 6.10526 3.22222
19 4.73684 3.22222
19 4.73684 2.27778
19 5.05263 2.88889
19 6.21053 2.94444
19 4.94737 2.88889
19 4.63158 2.05556
19 4.42105 2.38889
19 5.89474 4.83333
19 5.57895 3.11111
19 5.15789 3.22222
19 4.84211 2.44444
19 4.52632 2.33333
19 5.15789 3.27778
19 6.52632 3.5
19 4.63158 2.11111
19 5.78947 3.77778
19 4.94737 2.61111
19 4.94737 2.44444
19 5.05263 2.55556
19 5.26316 4.66667
19 5.26316 3
19 4.84211 2.16667
19 4.84211 2.16667
19 5.15789 2.77778
19 5.05263 2.66667
19 5.26316 3.77778
19 5.15789 2.55556
19 4.42105 2.5
19 6 5.33333
19 5.15789 2.72222
19 4.42105 2.11111
19 6.21053 3.27778
19 5.57895 2.66667
19 4.94737 2.77778
19 4.94737 2.44444
19 6.10526 3.61111
19 4.52632 3.22222
19 5.36842 3.22222
19 4.63158 2.27778
19 5.36842 3.38889
19 6.42105 3.11111
19 5.26316 2.83333
19 5.26316 2.88889
19 7.05263 4
19 4.52632 3.22222
19 4.42105 2.22222
19 5.57895 3.72222
19 4.63158 2.66667
19 4.42105 2.44444
19 4.94737 3.38889
19 5.47368 3.77778
