"vertices" "degree_2nd_moment" "mean_length"
8 3.5 1.42857
8 3.5 1.42857
8 3.25 1.71429
8 3.75 2
8 3.5 1.42857
8 3.5 1.57143
8 3.25 1.42857
8 3.5 1.14286
8 3.75 1.57143
8 3.25 1.42857
8 3.5 2.14286
8 7 3.14286
8 4 1.42857
8 3.75 1.28571
8 3.75 1.28571
8 3.75 1.71429
8 3.25 1.14286
8 3.75 1.57143
8 3.5 1.14286
8 3.5 1.42857
8 3.5 1.14286
8 3.5 1.57143
8 4.25 2
8 4 1.85714
8 3.5 1.14286
8 3.5 1.42857
8 3.5 1.42857
8 3.5 1.28571
8 3.75 1.71429
8 3.5 2
8 3.5 1.28571
8 3.25 1
8 3.5 1.42857
8 4 1.85714
8 3.25 1.42857
8 3.75 2.28571
8 3.5 1.28571
8 3.25 1
8 3.5 1.57143
8 3.75 1.28571
8 3.5 1.71429
8 3.5 1.71429
8 3.5 1.28571
8 5.75 3.28571
8 5 3.42857
8 5.75 3.28571
8 5.75 2.42857
8 3.5 1.14286
8 3.5 1.85714
8 4 1.71429
8 3.5 1.57143
9 3.55556 1.125
9 3.55556 1.375
9 4.22222 2
9 3.77778 1.875
9 3.77778 1.625
9 3.55556 1.25
9 4.66667 1.75
9 4 1.375
9 4 1.625
9 3.55556 1.5
9 3.55556 1.5
9 3.55556 1.875
9 3.55556 1.125
9 3.55556 1.5
9 3.55556 1.375
9 3.55556 1.5
9 4.22222 2.125
9 4 1.5
9 4 1.625
9 4.88889 1.875
9 4.22222 1.625
9 4.88889 2
9 3.55556 1.25
9 4.22222 1.5
9 4 1.5
9 3.77778 1.625
9 4.22222 1.625
9 4 1.625
9 4.22222 1.75
9 4.66667 2.375
9 3.55556 1.5
9 4.22222 1.75
9 3.77778 1.875
9 4.22222 1.625
9 4 1.75
9 3.55556 1.25
9 4.22222 1.625
9 3.55556 1.625
9 3.77778 1.25
9 4.22222 1.75
9 3.55556 1.875
9 3.55556 1.375
9 3.55556 1.625
9 3.55556 1.5
9 3.77778 1.375
9 3.55556 1.75
9 4 2.125
9 4 2.125
9 3.55556 1.125
9 3.77778 1.75
9 4.66667 1.875
9 4.22222 1.75
9 3.55556 1.375
9 4.66667 1.875
9 3.55556 1.125
9 3.55556 1.375
9 3.55556 1.375
9 4.22222 1.875
9 3.55556 1.75
9 3.55556 1.625
9 4 1.375
9 3.55556 1.375
9 3.55556 1.25
9 3.55556 1.25
9 3.55556 1.875
9 4 1.375
9 4 1.5
9 4 1.375
9 6.66667 3.75
9 4 1.375
9 4 1.5
9 4 1.625
9 3.77778 1.625
9 4.22222 2.5
9 3.55556 1.375
9 3.77778 1.875
9 3.77778 1.375
10 3.6 1.33333
10 3.8 1.44444
10 4 1.55556
10 4 1.55556
10 3.8 1.55556
10 3.8 1.77778
10 3.8 1.55556
10 3.4 1.44444
10 3.6 1.44444
10 4.2 1.44444
10 4 1.55556
10 3.8 1.33333
10 3.6 1.88889
10 4 1.33333
10 3.8 1.77778
10 3.6 1.11111
10 4 1.66667
10 5.6 2.44444
10 4 1.55556
10 3.6 1.44444
10 3.8 1.88889
10 3.8 1.44444
10 3.8 1.22222
10 4 1.66667
10 4.2 1.88889
10 5.6 2.33333
10 4.2 2
10 4.2 1.55556
10 3.8 2.11111
10 3.6 2
10 4.2 1.44444
10 4 1.33333
10 3.6 1.33333
10 4.2 1.66667
10 3.6 1.33333
10 3.8 1.44444
10 3.8 1.33333
10 3.6 1.44444
10 4.2 1.77778
10 3.8 1.44444
10 3.6 1.33333
10 3.6 1.22222
10 4 1.77778
10 3.8 1.44444
10 3.8 1.44444
10 4 1.44444
10 3.8 1.66667
10 3.8 1.22222
10 3.6 1.33333
10 3.6 1.22222
10 3.8 1.66667
10 3.6 1.33333
10 3.8 2.22222
10 3.8 1.22222
10 3.4 1.33333
10 3.6 1.33333
10 4 1.55556
10 3.6 1.77778
10 3.8 1.77778
10 4.2 1.55556
10 3.8 1.33333
10 3.6 1.22222
10 3.8 1.77778
10 3.6 1.11111
10 3.8 1.55556
10 3.8 1.77778
10 3.6 1.55556
10 4.6 2
10 4.6 2
10 3.6 1.44444
10 3.6 1.88889
10 3.8 1.44444
10 4.2 1.55556
10 3.6 1.22222
10 3.8 1.77778
10 4 1.55556
10 4.2 1.66667
10 3.6 1.66667
10 5.4 2.66667
10 3.6 1.22222
10 4.4 2
10 3.6 1.44444
11 4.54545 2.4
11 3.63636 1.4
11 3.63636 1.3
11 4.18182 2
11 3.63636 1.2
11 3.63636 1.4
11 3.81818 1.5
11 3.63636 1.6
11 4.72727 2.2
11 3.81818 1.4
11 3.63636 1.4
11 3.81818 1.5
11 4 1.3
11 3.81818 1.8
11 4 1.3
11 4.18182 2.3
11 4.54545 1.9
11 3.81818 1.8
11 4.36364 1.9
11 3.63636 1.4
11 3.63636 1.3
11 3.81818 1.4
11 4 1.5
11 3.63636 1.3
11 3.81818 1.6
11 3.81818 1.6
11 3.81818 2.1
11 3.81818 1.6
11 5.45455 2.5
11 3.63636 1.4
11 4.18182 1.5
11 3.81818 1.2
11 4.72727 2
11 3.63636 1.7
11 3.81818 1.7
11 3.63636 1.4
11 3.81818 1.2
11 3.81818 1.5
11 3.81818 1.3
11 3.81818 1.6
11 4 1.6
11 4 1.9
11 4 1.4
11 3.81818 1.4
11 4.54545 2.1
11 4.54545 1.9
11 3.63636 1.1
11 3.45455 1.2
11 4.18182 1.7
11 3.63636 1.5
11 3.81818 1.4
11 3.81818 1.4
11 4.18182 1.5
11 3.63636 1.1
11 3.63636 1.1
11 3.81818 1.5
11 4.18182 1.8
11 3.63636 1.3
11 3.81818 1.5
11 3.63636 1.4
11 4.18182 1.5
11 4.72727 1.9
11 3.63636 1.5
11 4 1.7
11 6.36364 3.2
11 3.45455 1.1
11 3.45455 1.1
11 3.45455 1.1
11 3.45455 1.1
11 4 1.8
11 4.36364 1.7
11 3.63636 1.2
11 3.81818 1.4
11 3.63636 1.1
11 4.54545 2.4
11 4.18182 1.5
11 3.45455 1.3
11 4.54545 1.6
11 3.81818 1.9
11 3.63636 1.3
11 5.09091 3.4
11 3.81818 1.8
11 5.09091 2.5
11 3.81818 2
12 4 1.36364
12 3.83333 1.36364
12 3.83333 1.18182
12 3.83333 1.27273
12 4.16667 1.90909
12 3.83333 1.63636
12 4 1.45455
12 3.83333 1.45455
12 4.66667 2.27273
12 3.66667 1.45455
12 3.83333 1.36364
12 4.33333 2.45455
12 4 1.54545
12 3.83333 1.45455
12 4 1.45455
12 4 1.45455
12 4.33333 2.54545
12 4.83333 1.81818
12 4 1.54545
12 4 1.27273
12 4 1.90909
12 4.66667 2.54545
12 4 1.27273
12 5 1.81818
12 3.83333 1.63636
12 4.66667 1.90909
12 3.66667 1.18182
12 4.16667 1.81818
12 4.16667 1.45455
12 5.16667 2.45455
12 5.16667 2.36364
12 4.83333 2.45455
12 4.33333 1.72727
12 5.5 2.18182
12 4.16667 2
12 4.33333 2
12 4.33333 1.54545
12 4.16667 1.63636
12 4 2.09091
12 4.16667 1.81818
12 3.83333 1.54545
12 4.66667 2.27273
12 3.83333 1.54545
12 3.83333 1.54545
12 4 1.54545
12 3.66667 1.45455
12 3.66667 1.45455
12 4.16667 1.45455
12 4.16667 1.72727
12 3.66667 1.63636
12 4 1.90909
12 3.83333 1.72727
12 3.83333 1.63636
12 5 1.81818
12 3.83333 1.63636
12 3.83333 1.63636
12 3.83333 1.54545
12 3.83333 1.63636
12 3.66667 1.54545
12 3.66667 1.54545
12 4 1.27273
12 3.83333 2.09091
12 3.83333 1.81818
12 4 1.54545
12 3.83333 2.09091
12 4 1.81818
12 4.16667 1.63636
12 4.16667 2
12 3.66667 1.18182
12 3.66667 1.54545
12 4.5 1.63636
12 4.5 1.63636
12 3.83333 1.36364
12 3.83333 1.27273
12 4.16667 1.54545
12 4 2.18182
12 4 1.81818
12 4 1.72727
12 3.66667 1.54545
13 4 2
13 4.92308 2.08333
13 3.69231 1.83333
13 3.69231 1.33333
13 4.15385 1.75
13 3.84615 1.58333
13 3.84615 1.5
13 3.84615 1.58333
13 4.46154 1.83333
13 4 1.41667
13 4.15385 1.91667
13 4.61538 2.33333
13 4.15385 2
13 3.84615 1.75
13 4.46154 2.83333
13 4 1.75
13 4 1.5
13 4.30769 1.41667
13 4 1.75
13 5.84615 2.25
13 4.61538 1.75
13 4 2.08333
13 4 1.91667
13 5.07692 2.41667
13 4 1.83333
13 4.15385 1.91667
13 4.46154 2.08333
13 3.84615 1.58333
13 4.15385 1.75
13 4 1.83333
13 3.84615 1.66667
13 4.15385 1.75
13 4 2.33333
13 4.15385 1.58333
13 3.84615 1.41667
13 3.69231 1.5
13 4 1.25
13 3.84615 1.5
13 4 1.58333
13 3.69231 1.41667
13 4 1.25
13 4.92308 1.91667
13 3.69231 1.16667
13 4 1.41667
13 3.69231 1.5
13 4.15385 1.91667
13 3.84615 1.66667
13 4.46154 1.91667
13 4.30769 1.58333
13 3.69231 1.75
13 3.84615 1.58333
13 4.46154 2.25
13 4.30769 1.58333
13 4.61538 1.83333
13 3.84615 1.75
13 4 1.75
13 4.15385 2.25
13 3.84615 1.5
13 5.07692 2.33333
13 4.46154 1.91667
13 4.15385 1.83333
13 3.69231 1.75
13 3.69231 1.08333
13 3.69231 1.16667
14 4 1.61538
14 4.85714 1.84615
14 4.42857 1.92308
14 3.71429 1.30769
14 4 1.76923
14 4.28571 1.53846
14 4.28571 2.07692
14 4 2
14 4 1.84615
14 4 2.30769
14 4.14286 1.30769
14 4.42857 1.61538
14 4 1.84615
14 4.42857 2
14 4.71429 2
14 4.57143 2.15385
14 4.42857 1.92308
14 4.85714 2.15385
14 4.28571 1.84615
14 5.14286 3.30769
14 4.14286 1.69231
14 4.71429 1.61538
14 3.85714 1.92308
14 4.57143 2
14 3.85714 1.61538
14 4.57143 1.61538
14 4.57143 1.61538
14 4.14286 2
14 4.57143 2.15385
14 4.28571 1.92308
14 4 1.84615
14 4.28571 1.61538
14 3.85714 1.76923
14 4 1.69231
14 3.85714 1.38462
14 4 1.53846
14 4.71429 2
14 4.28571 1.61538
14 4.42857 1.84615
14 4.57143 1.84615
14 4.14286 1.61538
14 3.71429 1.92308
14 3.71429 1.38462
14 4.14286 1.69231
14 4.14286 1.69231
14 4 1.46154
14 4 1.53846
14 4 1.38462
14 3.85714 1.46154
14 4.28571 1.53846
14 4.14286 1.38462
14 4.14286 2
14 4.28571 2.07692
14 4.14286 1.38462
14 4.14286 1.38462
14 4.14286 1.46154
14 4 1.76923
14 4.57143 2.69231
14 4.57143 2.69231
14 5.71429 3.53846
14 5.85714 3.15385
14 3.85714 1.84615
14 4 2
15 4.53333 1.78571
15 3.86667 1.42857
15 4.13333 1.35714
15 4.53333 1.85714
15 4.26667 1.71429
15 4.4 1.71429
15 4.13333 1.5
15 4.13333 1.35714
15 4.8 2.21429
15 4.4 2
15 4.8 2.78571
15 4.26667 1.85714
15 4 2.14286
15 4.4 1.64286
15 4 1.85714
15 4 1.85714
15 3.86667 1.5
15 4.4 1.85714
15 4.13333 1.85714
15 4.13333 1.64286
15 4.13333 2
15 4.13333 1.85714
15 4 1.64286
15 4 1.71429
15 4.53333 2.14286
15 4 1.42857
15 4.53333 1.85714
15 5.86667 2.42857
15 4.66667 1.85714
15 5.2 2.07143
15 4 1.71429
15 4.53333 2
15 4.26667 1.64286
15 5.06667 2.92857
15 4.53333 2.21429
15 4.26667 1.71429
15 4.26667 1.78571
15 4.4 2.07143
15 5.46667 3
15 4.4 2
15 4.26667 2.28571
15 4.26667 1.78571
15 4.26667 2
15 4.26667 1.57143
15 4.4 2.07143
15 4.26667 1.57143
15 4 1.35714
15 4.13333 1.64286
15 4.26667 1.71429
15 4.8 2.07143
15 4.13333 2
15 4.53333 1.92857
15 4.13333 1.64286
15 4.4 1.85714
15 4.53333 1.71429
15 3.86667 1.35714
15 3.86667 1.5
15 4.13333 1.78571
15 4 1.5
15 4.13333 2.92857
15 4.4 1.5
15 4.8 1.71429
15 4.53333 2
15 4.93333 2.57143
15 3.86667 1.5
15 3.86667 1.5
15 4.13333 1.5
15 4.26667 1.85714
15 4.4 2.42857
15 4.13333 1.35714
15 6 2.28571
15 4.4 2.28571
15 3.73333 1.5
15 4.26667 1.57143
15 4.66667 1.78571
15 4.53333 2.64286
15 4.26667 2.07143
15 6.53333 4
15 4.53333 2
15 4 1.57143
15 4 2
15 5.06667 3
16 4.125 1.86667
16 5.25 2.13333
16 4.125 1.73333
16 4 1.46667
16 3.875 1.6
16 4.375 2.2
16 3.875 1.33333
16 4.375 1.93333
16 4.125 2.2
16 4.25 2
16 3.875 1.26667
16 4.25 2
16 4.125 2.2
16 5.25 1.93333
16 4 1.6
16 4 1.66667
16 4.125 1.73333
16 3.75 1.33333
16 4.125 2
16 4 1.8
16 4.125 1.66667
16 4.25 1.46667
16 4 1.53333
16 4.125 1.46667
16 4.5 2.13333
16 4.375 1.53333
16 5 1.8
16 4.75 2
16 4.125 1.93333
16 4.125 1.86667
16 4.125 1.66667
16 4.375 1.8
16 4.75 2.33333
16 4.375 1.8
16 6.5 3.4
16 4 1.46667
16 4.5 1.73333
16 4 2.06667
16 5 2.33333
16 4.375 1.66667
16 4.25 2
16 4.125 1.53333
16 4.125 1.93333
16 4.625 1.86667
16 4.125 1.6
16 4.5 2.06667
16 4.25 1.93333
16 4.375 1.66667
16 4.125 1.4
16 4.125 1.6
16 4 1.6
16 4.125 1.53333
16 3.875 1.4
16 4.75 2.4
16 4.875 2
16 4.625 2.13333
16 4.625 2.13333
16 4.25 1.8
16 5.25 2.33333
16 4 1.66667
16 4.75 1.73333
16 4.875 2.33333
16 4 1.66667
16 4.375 1.73333
16 4.25 1.73333
16 5 2.93333
16 3.875 1.26667
16 4 1.53333
16 3.875 1.53333
16 3.875 1.6
16 4.125 1.66667
16 4.625 2.66667
16 4.375 2
16 4.125 1.6
16 4.375 1.86667
17 4.23529 1.5
17 4.11765 1.9375
17 4.11765 2.3125
17 4.23529 1.875
17 4.35294 1.875
17 4.58824 2.0625
17 4.23529 1.6875
17 4 1.375
17 4.58824 2.1875
17 4.23529 2
17 3.88235 1.6875
17 4 1.9375
17 4.23529 1.6875
17 4.23529 1.6875
17 3.88235 1.5625
17 4.35294 2.1875
17 4.47059 2.0625
17 4 1.375
17 5.05882 2.4375
17 4.58824 1.8125
17 4.35294 2.625
17 4.23529 1.5625
17 4.47059 1.8125
17 4.23529 1.875
17 4 1.6875
17 4.11765 1.625
17 4.23529 2.0625
17 4.47059 2.0625
17 4.11765 1.5
17 4.11765 1.75
17 4.58824 2.0625
17 4.58824 1.8125
17 4.23529 1.625
17 4.35294 1.6875
17 4.35294 2.0625
17 4.35294 1.8125
17 4.82353 2.8125
17 4 1.6875
17 4.23529 2.0625
17 4.58824 1.75
17 4.23529 1.625
17 4.11765 1.875
17 4 1.5625
17 4 1.625
17 5.64706 2.9375
17 4.35294 1.9375
17 4.11765 1.8125
17 4 2
17 4.94118 3
17 6.94118 2.875
17 3.88235 1.5625
17 4.47059 2.1875
17 4.35294 1.9375
17 4.11765 1.625
17 4.47059 1.5625
17 4.35294 1.5625
17 4.23529 2.0625
17 4.35294 1.8125
17 4.11765 1.8125
17 4 1.625
17 4.47059 1.6875
17 4.70588 2.6875
17 4.35294 1.9375
17 4.47059 2.625
17 4 1.625
17 4.47059 1.9375
17 4.35294 2
17 4.23529 2.1875
17 4.11765 2.0625
17 4.47059 2.1875
17 4 2.1875
17 4.23529 1.875
17 4.35294 1.5625
17 4 1.5625
17 4.11765 1.5625
17 4.58824 2.0625
18 4.55556 2.35294
18 4.11111 2.29412
18 4.11111 1.64706
18 4.22222 1.41176
18 4 1.64706
18 4.11111 2
18 4.88889 2.05882
18 4 1.82353
18 4.55556 2.23529
18 4.11111 1.64706
18 4.55556 2.17647
18 4.22222 1.76471
18 4.11111 1.82353
18 4.44444 2.11765
18 4.33333 1.94118
18 4.11111 1.64706
18 4.44444 1.94118
18 4.66667 1.88235
18 4.11111 1.52941
18 4.33333 2.05882
18 4.33333 2.17647
